PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"41142054","Identifying therapeutic targets for allergic asthma through atopic dermatitis-associated genetic mechanisms","Pu Y, Liu J, Bennett AN, Chan KHK.","J Allergy Clin Immunol Glob. 2025 Sep 23;4(4):100568. doi: 10.1016/j.jacig.2025.100568. eCollection 2025 Nov.","Pu Y","J Allergy Clin Immunol Glob","2025","2025/10/27","PMC12552950","","10.1016/j.jacig.2025.100568"
"40877637","Protein markers of ovarian cancer and its subtypes: insights from proteome-wide Mendelian randomisation analysis","Mulugeta A, Stacey D, Lumsden AL, Madakkatel I, Lee SH, Mäenpää J, Oehler MK, Hyppönen E.","Br J Cancer. 2025 Nov;133(8):1208-1217. doi: 10.1038/s41416-025-03143-w. Epub 2025 Aug 28.","Mulugeta A","Br J Cancer","2025","2025/08/28","PMC12532995","","10.1038/s41416-025-03143-w"
"40824493","Decipherment of disulfidptosis-related mutation profile, chemosensitivity, and prognosis in diffuse large B-cell lymphoma","Shang J, Liu B, Zhou X, Fang X, Hu S, Wang X, Zhou X.","J Mol Med (Berl). 2025 Nov;103(11-12):1387-1403. doi: 10.1007/s00109-025-02571-8. Epub 2025 Aug 18.","Shang J","J Mol Med (Berl)","2025","2025/08/18","","","10.1007/s00109-025-02571-8"
"40796935","The proteogenomic landscape of the human kidney and implications for cardio-kidney-metabolic health","Hirohama D, Fadista J, Ha E, Liu H, Abedini A, Levinsohn J, Vassalotti A, Zeng L, Li C, Mohandes S, Vitale S, Shungin D, Nguyen T, Niewczas MA, Olsson N, McAllister FE, Karihaloo A, Susztak K.","Nat Med. 2025 Nov;31(11):3917-3929. doi: 10.1038/s41591-025-03872-8. Epub 2025 Aug 12.","Hirohama D","Nat Med","2025","2025/08/12","PMC12435990","NIHMS2102371","10.1038/s41591-025-03872-8"
"40304996","Identification of druggable genetic targets for prostate cancer risk based on mendelian randomization and single-cell RNA sequencing","Song L, He X, Duan Y, Chi Y, Li R, Li C, Liu Y, Yang M, Wei J, Zhao Y, Xu Q.","Int Urol Nephrol. 2025 Nov;57(11):3583-3594. doi: 10.1007/s11255-025-04525-y. Epub 2025 Apr 30.","Song L","Int Urol Nephrol","2025","2025/04/30","","","10.1007/s11255-025-04525-y"
"41261617","Direct-acting antiviral treatment impact on glycemic control in HCV-infected T2DM patients: An observational study with Mendelian randomization analysis","Tang J, Zhou J, Zhu L, Zhao Y, Yin G, Zhang R.","Medicine (Baltimore). 2025 Oct 31;104(44):e44319. doi: 10.1097/MD.0000000000044319.","Tang J","Medicine (Baltimore)","2025","2025/11/20","PMC12582676","","10.1097/MD.0000000000044319"
"41171828","In-Silico discovery of Pediatric Acute-Myeloid-Leukemia (pAML) causing druggable molecular signatures highlighting their pathogenetic processes and therapeutic agents through single-cell RNA-Seq profile analysis","Ahmed MF, Al Noman M, Ahmed MF, Latif MA, Pappu MAA, Islam MS, Hossain MS, Hossen MB, Faysal MF, Hasan MM, Mollah MNH.","PLoS One. 2025 Oct 31;20(10):e0335410. doi: 10.1371/journal.pone.0335410. eCollection 2025.","Ahmed MF","PLoS One","2025","2025/10/31","PMC12578151","","10.1371/journal.pone.0335410"
"41246346","Identification of novel lipid metabolism-related biomarkers of aortic dissection by integrating single-cell RNA sequencing analysis and machine learning algorithms","Li Z, Deng Y, Xiao F, Sun J, Zhao Q, Zheng Z, Li G.","Front Immunol. 2025 Oct 30;16:1681989. doi: 10.3389/fimmu.2025.1681989. eCollection 2025.","Li Z","Front Immunol","2025","2025/11/17","PMC12611683","","10.3389/fimmu.2025.1681989"
"41228281","Integrative Multi-Omics Analyses Reveal Mechanisms of Resistance to Hsp90β-Selective Inhibition","Mersich I, Anik E, Ali A, Blagg BSJ.","Cancers (Basel). 2025 Oct 30;17(21):3488. doi: 10.3390/cancers17213488.","Mersich I","Cancers (Basel)","2025","2025/11/13","PMC12608035","","10.3390/cancers17213488"
"41160218","Characterization of PANoptosis-based markers for ischemic stroke and their appealing implications in improving prognosis and in glioma patients","Zhang J, Liu C, Zhong W, Zhu M, Lin R, Wang L, Lei A.","Discov Oncol. 2025 Oct 29;16(1):1987. doi: 10.1007/s12672-025-03782-8.","Zhang J","Discov Oncol","2025","2025/10/29","PMC12572540","","10.1007/s12672-025-03782-8"
"41146316","Integrative metaprogram analysis reveals transcriptional dysregulation of oxidative stress response in granulosa cells from polycystic ovary syndrome","Li Y, Li L, Zheng H, Zhong L, Li W, Ding L, Zhang M, He Z, Luo X.","J Ovarian Res. 2025 Oct 27;18(1):230. doi: 10.1186/s13048-025-01811-2.","Li Y","J Ovarian Res","2025","2025/10/28","PMC12557849","","10.1186/s13048-025-01811-2"
"41300284","Identification of HK3 as a Potential Key Biomarker in the Progression of Temporomandibular Joint Osteoarthritis via RNA Sequencing","Luo P, Lv X, Wan W, Qiao H.","Biology (Basel). 2025 Oct 25;14(11):1492. doi: 10.3390/biology14111492.","Luo P","Biology (Basel)","2025","2025/11/27","PMC12650248","","10.3390/biology14111492"
"41228214","Repurposing Carfilzomib as a Promising Drug for Targeted Therapy in Gastric Cancer","Kurstjens EM, Cox KE, Bali P, Amirfakhri S, Hernandez J, Lozano-Pope I, Benner C, Bouvet M, Obonyo M.","Cancers (Basel). 2025 Oct 24;17(21):3420. doi: 10.3390/cancers17213420.","Kurstjens EM","Cancers (Basel)","2025","2025/11/13","PMC12609612","","10.3390/cancers17213420"
"41282879","Genome-wide association studies identify 77 loci for suicidality and provide novel biological insights","Colbert SMC; Psychiatric Genomics Consortium Suicide Working Group; Ruderfer D, Docherty AR, Mullins N.","medRxiv [Preprint]. 2025 Oct 23:2025.10.22.25338076. doi: 10.1101/2025.10.22.25338076.","Colbert SMC","medRxiv","2025","2025/11/24","PMC12633560","","10.1101/2025.10.22.25338076"
"41126309","Pathways in the brain, heart and lung influenced by SARS-CoV-2 NSP6 and SARS-CoV-2 regulated miRNAs: an in silico study hinting cancer incidence","Chatterjee S, Mahata J, Kateriya S, Anirudhan G.","Cardiooncology. 2025 Oct 22;11(1):94. doi: 10.1186/s40959-025-00387-6.","Chatterjee S","Cardiooncology","2025","2025/10/23","PMC12542073","","10.1186/s40959-025-00387-6"
"41146943","Proteome-wide and network pharmacology integration identifies sunitinib as a potential therapeutic for type 2 diabetes targets","Kong Y, Zhu HW, Tong HX, Shi L, Yu H.","Ther Adv Endocrinol Metab. 2025 Oct 21;16:20420188251376325. doi: 10.1177/20420188251376325. eCollection 2025.","Kong Y","Ther Adv Endocrinol Metab","2025","2025/10/28","PMC12553910","","10.1177/20420188251376325"
"41120586","Integration of single-cell and bulk RNA sequencing data to identify liquid-liquid phase separation-related prognostic biomarkers in hepatocellular carcinoma","Luo Y, Wang X.","Sci Rep. 2025 Oct 21;15(1):36805. doi: 10.1038/s41598-025-20691-6.","Luo Y","Sci Rep","2025","2025/10/21","PMC12541017","","10.1038/s41598-025-20691-6"
"41116172","Insights, opportunities, and challenges provided by large cell atlases","Hemberg M, Marini F, Ghazanfar S, Al Ajami A, Abassi N, Anchang B, Benayoun BA, Cao Y, Chen K, Cuesta-Astroz Y, DeBruine Z, Dendrou CA, De Vlaminck I, Imkeller K, Korsunsky I, Lederer AR, Li JJ, Meysman P, Miller CL, Mullan KA, Ohler U, Panwar P, Patikas N, Schuck J, Siu JHY, Triche TJ Jr, Tsankov A, van der Laan SW, Yajima M, Yang J, Zanini F, Jelic I.","Genome Biol. 2025 Oct 20;26(1):358. doi: 10.1186/s13059-025-03771-8.","Hemberg M","Genome Biol","2025","2025/10/20","PMC12536537","","10.1186/s13059-025-03771-8"
"40997795","In silico methods for drug-target interaction prediction","Ru X, Xu L, Han W, Zou Q.","Cell Rep Methods. 2025 Oct 20;5(10):101184. doi: 10.1016/j.crmeth.2025.101184. Epub 2025 Sep 24.","Ru X","Cell Rep Methods","2025","2025/09/25","PMC12570315","","10.1016/j.crmeth.2025.101184"
"41245892","Predicting PROTAC off-target effects via warhead involvement levels in drug-target interactions using graph attention neural networks","Hu Y, Didi K, Cribbs AP, Sun J.","Comput Struct Biotechnol J. 2025 Oct 19;27:4633-4644. doi: 10.1016/j.csbj.2025.10.028. eCollection 2025.","Hu Y","Comput Struct Biotechnol J","2025","2025/11/17","PMC12613028","","10.1016/j.csbj.2025.10.028"
"41189215","Identification of basement membrane-associated genes as biomarkers for atrial fibrillation","Huang L, Huang M, Li H, Shi J.","Medicine (Baltimore). 2025 Oct 17;104(42):e45209. doi: 10.1097/MD.0000000000045209.","Huang L","Medicine (Baltimore)","2025","2025/11/05","PMC12537114","","10.1097/MD.0000000000045209"
"41107894","Identification and validation of SQLE in steroid-induced osteonecrosis of the femoral head: a bioinformatics and experimental study","He Y, Qiao W, Zhang K, Shi X, Wang W.","J Orthop Surg Res. 2025 Oct 17;20(1):894. doi: 10.1186/s13018-025-06305-x.","He Y","J Orthop Surg Res","2025","2025/10/17","PMC12533337","","10.1186/s13018-025-06305-x"
"41278851","CIViC MCP: Integrating Large Language Models with the Clinical Interpretations of Variants in Cancer","Schimmelpfennig L, Cody Q, McMichael J, Coffman AC, Saliba J, Danos A, Kiwala S, Wagner A, Sanz-Cruzado J, Lever J, Griffith M, Griffith OL.","bioRxiv [Preprint]. 2025 Oct 16:2025.10.13.682185. doi: 10.1101/2025.10.13.682185.","Schimmelpfennig L","bioRxiv","2025","2025/11/24","PMC12632937","","10.1101/2025.10.13.682185"
"41102784","Integrating single-cell RNA sequencing and Mendelian randomization analysis to identify potential drug targets for dilated cardiomyopathy","Liu R, Liu Y, Meng C, Li J, Wang H, Huang X, Tao S, Xia X, Su L, Li Y, Fan W, Sun C.","Hereditas. 2025 Oct 16;162(1):211. doi: 10.1186/s41065-025-00539-9.","Liu R","Hereditas","2025","2025/10/17","PMC12532413","","10.1186/s41065-025-00539-9"
"41158506","Identification of key genes for heart failure in dilated cardiomyopathy in different populations","Yu Y, Xue C, Ji D, Sheng W, Gao X, Wu X, Wu C.","Front Genet. 2025 Oct 14;16:1618390. doi: 10.3389/fgene.2025.1618390. eCollection 2025.","Yu Y","Front Genet","2025","2025/10/29","PMC12558640","","10.3389/fgene.2025.1618390"
"41155297","Network-Medicine-Guided Drug Repurposing for Alzheimer's Disease: A Multi-Dimensional Systems Pharmacology Approach","Akgüller Ö, Balcı MA, Cioca G.","Int J Mol Sci. 2025 Oct 14;26(20):10003. doi: 10.3390/ijms262010003.","Akgüller Ö","Int J Mol Sci","2025","2025/10/29","PMC12563243","","10.3390/ijms262010003"
"41155287","Immunometabolic Dysregulation in B-Cell Acute Lymphoblastic Leukemia Revealed by Single-Cell RNA Sequencing: Perspectives on Subtypes and Potential Therapeutic Targets","Sun D, Hu D, Wang J, Peng J, Wang S.","Int J Mol Sci. 2025 Oct 14;26(20):9996. doi: 10.3390/ijms26209996.","Sun D","Int J Mol Sci","2025","2025/10/29","PMC12563021","","10.3390/ijms26209996"
"41153425","Short Inverted Repeats as Mutational Hotspots and Putative Drivers of Genome Instability in Osteosarcoma","Li M, Liang C.","Genes (Basel). 2025 Oct 14;16(10):1202. doi: 10.3390/genes16101202.","Li M","Genes (Basel)","2025","2025/10/29","PMC12562434","","10.3390/genes16101202"
"41088644","Uncovering potential therapeutic targets for autoimmune hepatitis using proteome-wide Mendelian randomization","Li C, Liu T, Zhou L, Chen J, Wei Z, Li J.","Medicine (Baltimore). 2025 Oct 10;104(41):e45066. doi: 10.1097/MD.0000000000045066.","Li C","Medicine (Baltimore)","2025","2025/10/15","PMC12517900","","10.1097/MD.0000000000045066"
"41074024","Integrating the secretome and interactome to identify novel biomarkers and therapeutic targets in colorectal cancer","Caxali GH, Aal MCE, Osvaldo CWG, Oliveira JS, Bidinotto LT, Carvalho RF, Delella FK.","Cell Commun Signal. 2025 Oct 10;23(1):428. doi: 10.1186/s12964-025-02424-4.","Caxali GH","Cell Commun Signal","2025","2025/10/11","PMC12512465","","10.1186/s12964-025-02424-4"
"41209038","OncotreeVIS-an interactive graphical user interface for visualizing mutation tree cohorts","Baciu-Drăgan MA, Beerenwinkel N.","Bioinform Adv. 2025 Oct 9;5(1):vbaf247. doi: 10.1093/bioadv/vbaf247. eCollection 2025.","Baciu-Drăgan MA","Bioinform Adv","2025","2025/11/10","PMC12596139","","10.1093/bioadv/vbaf247"
"41089402","Genetic Association and Drug Target Exploration Between Inflammation-Related Proteins and the Risk of Primary Ovarian Insufficiency","Wang C, Lin XH, Yang XJ.","J Inflamm Res. 2025 Oct 9;18:14023-14037. doi: 10.2147/JIR.S538776. eCollection 2025.","Wang C","J Inflamm Res","2025","2025/10/15","PMC12517199","","10.2147/JIR.S538776"
"41089176","Identification of Novel Disease-Modifying Agents for Pelvic Organ Prolapse by Systematic Druggable Genome-Wide Mendelian Randomization","Liu X, Zhao Z, Wang L.","Int J Womens Health. 2025 Oct 9;17:3591-3605. doi: 10.2147/IJWH.S525908. eCollection 2025.","Liu X","Int J Womens Health","2025","2025/10/15","PMC12517201","","10.2147/IJWH.S525908"
"41057643","Genome-wide meta-analyses of cross substance use disorders in diverse populations","Lai D, Zhang M, Green N, Abreu M, Schwantes-An TH, Parker CC, Zhang S, Jin F, Sun A, Zhang P, Edenberg HJ, Liu Y, Foroud T.","Mol Psychiatry. 2025 Oct 7. doi: 10.1038/s41380-025-03294-5. Online ahead of print.","Lai D","Mol Psychiatry","2025","2025/10/07","","","10.1038/s41380-025-03294-5"
"41056367","In-silico identification of host-key-genes associated with dengue-virus-infections highlighting their pathogenetic mechanisms and therapeutic agents","Latif MA, Noman MA, Ahmmed R, Hossain MS, Ahmed MF, Pappu MAA, Islam MS, Noor T, Kabir MH, Mollah MNH.","PLoS One. 2025 Oct 7;20(10):e0333509. doi: 10.1371/journal.pone.0333509. eCollection 2025.","Latif MA","PLoS One","2025","2025/10/07","PMC12503274","","10.1371/journal.pone.0333509"
"41053901","Identifying the role of aging-related genes in intracranial aneurysms through bioinformatics analysis","Kang J, Tian S, Xu X, Yang G.","Chin Neurosurg J. 2025 Oct 7;11(1):22. doi: 10.1186/s41016-025-00407-5.","Kang J","Chin Neurosurg J","2025","2025/10/07","PMC12502511","","10.1186/s41016-025-00407-5"
"40874758","Intratumoral core microbiota predicts prognosis and therapeutic response in gastrointestinal cancers","Liu J, Wei D, Chen Y, Liu X.","Microbiol Spectr. 2025 Oct 7;13(10):e0039025. doi: 10.1128/spectrum.00390-25. Epub 2025 Aug 28.","Liu J","Microbiol Spectr","2025","2025/08/28","PMC12502792","","10.1128/spectrum.00390-25"
"41044520","Comprehensive identification of immune-related biomarkers and therapeutic targets in preeclampsia: integrative bioinformatics and experimental validation","Wu X, Li X, Wu Y, Yang H, Wu J, He L.","BMC Pregnancy Childbirth. 2025 Oct 3;25(1):1007. doi: 10.1186/s12884-025-08169-9.","Wu X","BMC Pregnancy Childbirth","2025","2025/10/03","PMC12495723","","10.1186/s12884-025-08169-9"
"40929146","Integrating population-level and cell-based signatures for drug repositioning","He C, Xu Y, Zhou Y, Fan J, Cheng C, Meng R, Wu L, Pan R, Shah RV, Gamazon ER, Zhou D.","Bioinformatics. 2025 Oct 2;41(10):btaf498. doi: 10.1093/bioinformatics/btaf498.","He C","Bioinformatics","2025","2025/09/10","PMC12512135","","10.1093/bioinformatics/btaf498"
"41097903","Integrated Retrospective and Post-GWAS Analyses Reveal Mechanisms Linking Nightly Short Sleep to Asthma","Fu C, Xu W, Zhang Y.","Brain Behav. 2025 Oct;15(10):e71001. doi: 10.1002/brb3.71001.","Fu C","Brain Behav","2025","2025/10/16","PMC12528806","","10.1002/brb3.71001"
"40966854","Identification of potential therapeutic targets for problematic alcohol use using multi-omics data","Lee DJ, Song M, Lim S, Park S, Kim H, Ahn Y, Choi F, Myung W, Won HH.","EBioMedicine. 2025 Oct;120:105939. doi: 10.1016/j.ebiom.2025.105939. Epub 2025 Sep 17.","Lee DJ","EBioMedicine","2025","2025/09/18","PMC12478272","","10.1016/j.ebiom.2025.105939"
"40768106","Systematic druggable genome-wide Mendelian randomization identifies therapeutic targets for calcium pyrophosphate deposition disease","Zhang RP, Zhao J.","Clin Rheumatol. 2025 Oct;44(10):4263-4273. doi: 10.1007/s10067-025-07596-5. Epub 2025 Aug 6.","Zhang RP","Clin Rheumatol","2025","2025/08/06","","","10.1007/s10067-025-07596-5"
"40587063","Integrative genetic analysis of shared genetic architecture of stroke and coronary artery disease: implications for pharmacist-led precision medicine","Shi W, Zhang L, Zhao Z, Yu K.","Int J Clin Pharm. 2025 Oct;47(5):1437-1446. doi: 10.1007/s11096-025-01952-w. Epub 2025 Jun 30.","Shi W","Int J Clin Pharm","2025","2025/06/30","","","10.1007/s11096-025-01952-w"
"39988713","Hirschsprung's disease may increase the incidence of inflammatory bowel disease through alterations in CA1","He E, Shi B, Jia M, Sun W, Chang K, Jiang H, Zhao W, Zhao H, Dong L, Die X, Feng W, Cui H.","Pediatr Res. 2025 Oct;98(4):1580-1590. doi: 10.1038/s41390-025-03938-w. Epub 2025 Feb 23.","He E","Pediatr Res","2025","2025/02/23","","","10.1038/s41390-025-03938-w"
"41158226","The role of YTHDF1 in the diagnosis and prognosis of lung adenocarcinoma and its inhibitor LY-411575 in the targeted intervention of lung adenocarcinoma growth","Wang L, Li C, Huang S, Fan B, Wang C, Yao Z, Yang Y, Han L, Jia D, Yang Z.","Transl Cancer Res. 2025 Sep 30;14(9):5884-5905. doi: 10.21037/tcr-2025-713. Epub 2025 Sep 26.","Wang L","Transl Cancer Res","2025","2025/10/29","PMC12554477","","10.21037/tcr-2025-713"
"41064534","Genetically Prioritized Plasma Proteins as Candidate Therapeutic Targets for Dry Age-Related Macular Degeneration","Hou J, Guo J, Shen W, Xie D, Li P, Zhang Y, Zhao Z.","J Ophthalmol. 2025 Sep 30;2025:3972293. doi: 10.1155/joph/3972293. eCollection 2025.","Hou J","J Ophthalmol","2025","2025/10/09","PMC12503973","","10.1155/joph/3972293"
"41029193","Dissecting immune cell-specific genetics in migraine: a multi-omics framework for target discovery and therapeutic prioritization","Hong Y, Mi Y, Chen F, Wang Y, Li J, Shu Z.","J Headache Pain. 2025 Sep 30;26(1):195. doi: 10.1186/s10194-025-02132-x.","Hong Y","J Headache Pain","2025","2025/10/01","PMC12487071","","10.1186/s10194-025-02132-x"
"41022854","The shared genetic architecture between schizophrenia and common peripheral organ imaging phenotypes","Xie Y, Du J, Zhao Z, Sun J, Zhang N, Zhang Z, Liu F, Cao D.","Schizophrenia (Heidelb). 2025 Sep 29;11(1):122. doi: 10.1038/s41537-025-00670-6.","Xie Y","Schizophrenia (Heidelb)","2025","2025/09/29","PMC12480580","","10.1038/s41537-025-00670-6"
"41021127","Multidimensional transcriptomic and immune profiling of papillary thyroid cancer: bridging molecular networks, disease stage, survival outcomes, and drug discovery","Al-Madhagi H.","Discov Oncol. 2025 Sep 29;16(1):1760. doi: 10.1007/s12672-025-02854-z.","Al-Madhagi H","Discov Oncol","2025","2025/09/29","PMC12480335","","10.1007/s12672-025-02854-z"
"41020923","An integrative bioinformatic and Mendelian randomization study exploring the role of polyunsaturated fatty acid metabolism in laryngeal cancer","Peng L, Ma H, Qin L, Zhao Q, Ren X, Wang Z, Hu J, Han H.","Discov Oncol. 2025 Sep 29;16(1):1768. doi: 10.1007/s12672-025-03578-w.","Peng L","Discov Oncol","2025","2025/09/29","PMC12480344","","10.1007/s12672-025-03578-w"
