PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"38840452","A Multi-Dimensional Approach to Map Disease Relationships Challenges Classical Disease Views","Möbus L, Serra A, Fratello M, Pavel A, Federico A, Greco D.","Adv Sci (Weinh). 2024 Aug;11(30):e2401754. doi: 10.1002/advs.202401754. Epub 2024 Jun 5.","Möbus L","Adv Sci (Weinh)","2024","2024/06/06","PMC11321629","","10.1002/advs.202401754"
"39080267","Proteogenomic network analysis reveals dysregulated mechanisms and potential mediators in Parkinson's disease","Doostparast Torshizi A, Truong DT, Hou L, Smets B, Whelan CD, Li S.","Nat Commun. 2024 Jul 31;15(1):6430. doi: 10.1038/s41467-024-50718-x.","Doostparast Torshizi A","Nat Commun","2024","2024/07/30","PMC11289099","","10.1038/s41467-024-50718-x"
"39068467","The impact of sex on gene expression in the brain of schizophrenic patients: a systematic review and meta-analysis of transcriptomic studies","Carceller H, Hidalgo MR, Escartí MJ, Nacher J, de la Iglesia-Vayá M, García-García F.","Biol Sex Differ. 2024 Jul 27;15(1):59. doi: 10.1186/s13293-024-00635-x.","Carceller H","Biol Sex Differ","2024","2024/07/27","PMC11282642","","10.1186/s13293-024-00635-x"
"39060965","Estimation of genetic variation in vitiligo associated genes: Population genomics perspective","Bharti N, Banerjee R, Achalare A, Kasibhatla SM, Joshi R.","BMC Genom Data. 2024 Jul 26;25(1):72. doi: 10.1186/s12863-024-01254-6.","Bharti N","BMC Genom Data","2024","2024/07/26","PMC11282599","","10.1186/s12863-024-01254-6"
"39125581","A Scaled Proteomic Discovery Study for Prostate Cancer Diagnostic Markers Using Proteograph(TM) and Trapped Ion Mobility Mass Spectrometry","Chang MEK, Lange J, Cartier JM, Moore TW, Soriano SM, Albracht B, Krawitzky M, Guturu H, Alavi A, Stukalov A, Zhou X, Elgierari EM, Chu J, Benz R, Cuevas JC, Ferdosi S, Hornburg D, Farokhzad O, Siddiqui A, Batzoglou S, Leach RJ, Liss MA, Kopp RP, Flory MR.","Int J Mol Sci. 2024 Jul 23;25(15):8010. doi: 10.3390/ijms25158010.","Chang MEK","Int J Mol Sci","2024","2024/08/10","PMC11311733","","10.3390/ijms25158010"
"39072045","Multi-omics characterization of type 2 diabetes associated genetic variation","Mandla R, Lorenz K, Yin X, Bocher O, Huerta-Chagoya A, Arruda AL, Piron A, Horn S, Suzuki K, Hatzikotoulas K, Southam L, Taylor H, Yang K, Hrovatin K, Tong Y, Lytrivi M, Rayner NW, Meigs JB, McCarthy MI, Mahajan A, Udler MS, Spracklen CN, Boehnke M, Vujkovic M, Rotter JI, Eizirik DL, Cnop M, Lickert H, Morris AP, Zeggini E, Voight BF, Mercader JM.","medRxiv [Preprint]. 2024 Jul 15:2024.07.15.24310282. doi: 10.1101/2024.07.15.24310282.","Mandla R","medRxiv","2024","2024/07/29","PMC11275663","","10.1101/2024.07.15.24310282"
"39040283","Tongxinluo capsule as a multi-functional traditional Chinese medicine in treating cardiovascular disease: A review of components, pharmacological mechanisms, and clinical applications","Xin J, Wang T, Hou B, Lu X, Han N, He Y, Zhang D, Wang X, Wei C, Jia Z.","Heliyon. 2024 Jun 21;10(13):e33309. doi: 10.1016/j.heliyon.2024.e33309. eCollection 2024 Jul 15.","Xin J","Heliyon","2024","2024/07/23","PMC11261786","","10.1016/j.heliyon.2024.e33309"
"38997278","CoPheScan: phenome-wide association studies accounting for linkage disequilibrium","Manipur I, Reales G, Sul JH, Shin MK, Longerich S, Cortes A, Wallace C.","Nat Commun. 2024 Jul 12;15(1):5862. doi: 10.1038/s41467-024-49990-8.","Manipur I","Nat Commun","2024","2024/07/12","PMC11245513","","10.1038/s41467-024-49990-8"
"38977662","An experimentally validated approach to automated biological evidence generation in drug discovery using knowledge graphs","Sudhahar S, Ozer B, Chang J, Chadwick W, O'Donovan D, Campbell A, Tulip E, Thompson N, Roberts I.","Nat Commun. 2024 Jul 8;15(1):5703. doi: 10.1038/s41467-024-50024-6.","Sudhahar S","Nat Commun","2024","2024/07/08","PMC11231212","","10.1038/s41467-024-50024-6"
"38907989","DiPPI: A Curated Data Set for Drug-like Molecules in Protein-Protein Interfaces","Cankara F, Senyuz S, Sayin AZ, Gursoy A, Keskin O.","J Chem Inf Model. 2024 Jul 8;64(13):5041-5051. doi: 10.1021/acs.jcim.3c01905. Epub 2024 Jun 22.","Cankara F","J Chem Inf Model","2024","2024/06/22","PMC11577314","","10.1021/acs.jcim.3c01905"
"38972029","Broadcasters, receivers, functional groups of metabolites, and the link to heart failure by revealing metabolomic network connectivity","Yazdani A, Mendez-Giraldez R, Yazdani A, Wang RS, Schaid DJ, Kong SW, Hadi MR, Samiei A, Samiei E, Wittenbecher C, Lasky-Su J, Clish CB, Muehlschlegel JD, Marotta F, Loscalzo J, Mora S, Chasman DI, Larson MG, Elsea SH.","Metabolomics. 2024 Jul 7;20(4):71. doi: 10.1007/s11306-024-02141-y.","Yazdani A","Metabolomics","2024","2024/07/07","","","10.1007/s11306-024-02141-y"
"39057065","Secondary Analysis of Human Bulk RNA-Seq Dataset Suggests Potential Mechanisms for Letrozole Resistance in Estrogen-Positive (ER+) Breast Cancer","Sutherland L, Lang J, Gonzalez-Juarbe N, Pickett BE.","Curr Issues Mol Biol. 2024 Jul 6;46(7):7114-7133. doi: 10.3390/cimb46070424.","Sutherland L","Curr Issues Mol Biol","2024","2024/07/26","PMC11275280","","10.3390/cimb46070424"
"38994468","Luobitong Potentiates MTX's Anti-Rheumatoid Arthritis Activity via Targeting Multiple Inflammatory Pathways","Li Z, Zhang Q, Gao Y, Wan F, Wang Y, Hou B, Cui W, Wang Y, Feng W, Hou Y.","J Inflamm Res. 2024 Jul 6;17:4389-4403. doi: 10.2147/JIR.S461093. eCollection 2024.","Li Z","J Inflamm Res","2024","2024/07/12","PMC11236762","","10.2147/JIR.S461093"
"39005430","CPIExtract: A software package to collect and harmonize small molecule and protein interactions","Piras A, Chenghao S, Sebek M, Ispirova G, Menichetti G.","bioRxiv [Preprint]. 2024 Jul 5:2024.07.03.601957. doi: 10.1101/2024.07.03.601957.","Piras A","bioRxiv","2024","2024/07/15","PMC11245042","","10.1101/2024.07.03.601957"
"38769064","ProtVar: mapping and contextualizing human missense variation","Stephenson JD, Totoo P, Burke DF, Jänes J, Beltrao P, Martin MJ.","Nucleic Acids Res. 2024 Jul 5;52(W1):W140-W147. doi: 10.1093/nar/gkae413.","Stephenson JD","Nucleic Acids Res","2024","2024/05/20","PMC11223857","","10.1093/nar/gkae413"
"39027007","Causal associations between chronic heart failure and the cerebral cortex: results from Mendelian randomization study and integrated bioinformatics analysis","Peng L, Cai H, Tang Y, Zhou F, Liu Y, Xu Z, Chen Q, Chen X.","Front Cardiovasc Med. 2024 Jul 4;11:1396311. doi: 10.3389/fcvm.2024.1396311. eCollection 2024.","Peng L","Front Cardiovasc Med","2024","2024/07/19","PMC11254706","","10.3389/fcvm.2024.1396311"
"38843874","Systematic Investigation of Dual-Target-Directed Ligands","Lembo V, Bottegoni G.","J Med Chem. 2024 Jun 27;67(12):10374-10385. doi: 10.1021/acs.jmedchem.4c00838. Epub 2024 Jun 6.","Lembo V","J Med Chem","2024","2024/06/06","PMC11215722","","10.1021/acs.jmedchem.4c00838"
"38983856","Deciphering the molecular landscape of rheumatoid arthritis offers new insights into the stratified treatment for the condition","Chang MJ, Feng QF, Hao JW, Zhang YJ, Zhao R, Li N, Zhao YH, Han ZY, He PF, Wang CH.","Front Immunol. 2024 Jun 25;15:1391848. doi: 10.3389/fimmu.2024.1391848. eCollection 2024.","Chang MJ","Front Immunol","2024","2024/07/10","PMC11232074","","10.3389/fimmu.2024.1391848"
"38947033","The Gene Expression Landscape of Disease Genes","García-González J, Garcia-Gonzalez S, Liou L, O'Reilly PF.","medRxiv [Preprint]. 2024 Jun 21:2024.06.20.24309121. doi: 10.1101/2024.06.20.24309121.","García-González J","medRxiv","2024","2024/07/01","PMC11213058","","10.1101/2024.06.20.24309121"
"38898196","Unveiling new genetic insights in rheumatoid arthritis for drug discovery through Taxonomy3 analysis","Kozlowska J, Humphryes-Kirilov N, Pavlovets A, Connolly M, Kuncheva Z, Horner J, Manso AS, Murray C, Fox JC, McCarthy A.","Sci Rep. 2024 Jun 19;14(1):14153. doi: 10.1038/s41598-024-64970-0.","Kozlowska J","Sci Rep","2024","2024/06/19","PMC11186831","","10.1038/s41598-024-64970-0"
"38947339","Identification of functional enhancer variants associated with type I diabetes in CD4+ T cells","Mishra A, Jajodia A, Weston E, Jayavelu ND, Garcia M, Hossack D, Hawkins RD.","Front Immunol. 2024 Jun 14;15:1387253. doi: 10.3389/fimmu.2024.1387253. eCollection 2024.","Mishra A","Front Immunol","2024","2024/07/01","PMC11211866","","10.3389/fimmu.2024.1387253"
"38877144","BrainTACO: an explorable multi-scale multi-modal brain transcriptomic and connectivity data resource","Ganglberger F, Kargl D, Töpfer M, Hernandez-Lallement J, Lawless N, Fernandez-Albert F, Haubensak W, Bühler K.","Commun Biol. 2024 Jun 14;7(1):730. doi: 10.1038/s42003-024-06355-7.","Ganglberger F","Commun Biol","2024","2024/06/14","PMC11178817","","10.1038/s42003-024-06355-7"
"38911899","Investigating the causal effect of previously reported therapeutic agents for colorectal cancer prevention: protocol for a Mendelian randomization analysis","Fryer E, Martin RM, Haycock P, Yarmolinsky J.","Wellcome Open Res. 2024 Jun 13;9:30. doi: 10.12688/wellcomeopenres.20861.2. eCollection 2024.","Fryer E","Wellcome Open Res","2024","2024/06/24","PMC11190651","","10.12688/wellcomeopenres.20861.2"
"38873033","Mining patents with large language models elucidates the chemical function landscape","Kosonocky CW, Wilke CO, Marcotte EM, Ellington AD.","Digit Discov. 2024 May 7;3(6):1150-1159. doi: 10.1039/d4dd00011k. eCollection 2024 Jun 12.","Kosonocky CW","Digit Discov","2024","2024/06/14","PMC11167698","","10.1039/d4dd00011k"
"38919955","Revealing the genetic complexity of hypothyroidism: integrating complementary association methods","Zucker R, Kovalerchik M, Stern A, Kaufman H, Linial M.","Front Genet. 2024 Jun 11;15:1409226. doi: 10.3389/fgene.2024.1409226. eCollection 2024.","Zucker R","Front Genet","2024","2024/06/26","PMC11196612","","10.3389/fgene.2024.1409226"
"38848360","Gene regulatory network topology governs resistance and treatment escape in glioma stem-like cells","Park JH, Hothi P, de Lomana ALG, Pan M, Calder R, Turkarslan S, Wu WJ, Lee H, Patel AP, Cobbs C, Huang S, Baliga NS.","Sci Adv. 2024 Jun 7;10(23):eadj7706. doi: 10.1126/sciadv.adj7706. Epub 2024 Jun 7.","Park JH","Sci Adv","2024","2024/06/07","PMC11160475","","10.1126/sciadv.adj7706"
"38913008","Implications of Ocular Confounding Factors for Aqueous Humor Proteomic and Metabolomic Analyses in Retinal Diseases","Titz B, Siebourg-Polster J, Bartolo F, Lavergne V, Jiang Z, Gayan J, Altay L, Enders P, Schmelzeisen C, Ippisch QT, Koss MJ, Ansari-Shahrezaei S, Garweg JG, Fauser S, Dieckmann A.","Transl Vis Sci Technol. 2024 Jun 3;13(6):17. doi: 10.1167/tvst.13.6.17.","Titz B","Transl Vis Sci Technol","2024","2024/06/24","PMC11205237","","10.1167/tvst.13.6.17"
"38894947","Leveraging sex-genetic interactions to understand brain disorders: recent advances and current gaps","Neale N, Lona-Durazo F, Ryten M, Gagliano Taliun SA.","Brain Commun. 2024 Jun 3;6(3):fcae192. doi: 10.1093/braincomms/fcae192. eCollection 2024.","Neale N","Brain Commun","2024","2024/06/19","PMC11184352","","10.1093/braincomms/fcae192"
"38817246","Dissecting the Shared Genetic Architecture of Common Epilepsies With Cortical Brain Morphology","Karadag N, Hagen E, Shadrin AA, van der Meer D, O'Connell KS, Rahman Z, Kutrolli G, Parker N, Bahrami S, Fominykh V, Heuser K, Taubøll E, Steen NE, Djurovic S, Dale AM, Frei O, Andreassen OA, Smeland OB.","Neurol Genet. 2024 May 29;10(3):e200143. doi: 10.1212/NXG.0000000000200143. eCollection 2024 Jun.","Karadag N","Neurol Genet","2024","2024/05/31","PMC11139015","","10.1212/NXG.0000000000200143"
"38806456","An isoform quantitative trait locus in SBNO2 links genetic susceptibility to Crohn's disease with defective antimicrobial activity","Aschenbrenner D, Nassiri I, Venkateswaran S, Pandey S, Page M, Drowley L, Armstrong M, Kugathasan S, Fairfax B, Uhlig HH.","Nat Commun. 2024 May 28;15(1):4529. doi: 10.1038/s41467-024-47218-3.","Aschenbrenner D","Nat Commun","2024","2024/05/28","PMC11133462","","10.1038/s41467-024-47218-3"
"39258224","AI approaches for the discovery and validation of drug targets","Wenteler A, Cabrera CP, Wei W, Neduva V, Barnes MR.","Camb Prism Precis Med. 2024 May 24;2:e7. doi: 10.1017/pcm.2024.4. eCollection 2024.","Wenteler A","Camb Prism Precis Med","2024","2024/09/11","PMC11383977","","10.1017/pcm.2024.4"
"38781370","A data-driven single-cell and spatial transcriptomic map of the human prefrontal cortex","Huuki-Myers LA, Spangler A, Eagles NJ, Montgomery KD, Kwon SH, Guo B, Grant-Peters M, Divecha HR, Tippani M, Sriworarat C, Nguyen AB, Ravichandran P, Tran MN, Seyedian A; PsychENCODE Consortium†; Hyde TM, Kleinman JE, Battle A, Page SC, Ryten M, Hicks SC, Martinowich K, Collado-Torres L, Maynard KR; PsychENCODE Consortium.","Science. 2024 May 24;384(6698):eadh1938. doi: 10.1126/science.adh1938. Epub 2024 May 24.","Huuki-Myers LA","Science","2024","2024/05/23","PMC11398705","NIHMS2020906","10.1126/science.adh1938"
"38980370","RepurposeDrugs: an interactive web-portal and predictive platform for repurposing mono- and combination therapies","Ianevski A, Kushnir A, Nader K, Miihkinen M, Xhaard H, Aittokallio T, Tanoli Z.","Brief Bioinform. 2024 May 23;25(4):bbae328. doi: 10.1093/bib/bbae328.","Ianevski A","Brief Bioinform","2024","2024/07/09","PMC11232279","","10.1093/bib/bbae328"
"38835762","Transcriptomic signatures of classical monocytes reveal pro-inflammatory modules and heterogeneity in polyarticular juvenile idiopathic arthritis","Hounkpe BW, Sales LP, Ribeiro SCR, Perez MO, Caparbo VF, Domiciano DS, Figueiredo CP, Pereira RMR, Borba EF.","Front Immunol. 2024 May 21;15:1400036. doi: 10.3389/fimmu.2024.1400036. eCollection 2024.","Hounkpe BW","Front Immunol","2024","2024/06/05","PMC11148224","","10.3389/fimmu.2024.1400036"
"38798390","Identifying drug targets for schizophrenia through gene prioritization","Kraft J, Braun A, Awasthi S, Panagiotaropoulou G, Schipper M, Bell N, Posthuma D, Pardiñas AF; Schizophrenia Working Group of the Psychiatric Genomics Consortium; Ripke S, Heilbron K.","medRxiv [Preprint]. 2024 May 16:2024.05.15.24307423. doi: 10.1101/2024.05.15.24307423.","Kraft J","medRxiv","2024","2024/05/27","PMC11118622","","10.1101/2024.05.15.24307423"
"38794218","Enzymatic Metabolic Switches of Astrocyte Response to Lipotoxicity as Potential Therapeutic Targets for Nervous System Diseases","Angarita-Rodríguez A, Matiz-González JM, Pinzón A, Aristizabal AF, Ramírez D, Barreto GE, González J.","Pharmaceuticals (Basel). 2024 May 16;17(5):648. doi: 10.3390/ph17050648.","Angarita-Rodríguez A","Pharmaceuticals (Basel)","2024","2024/05/25","PMC11124372","","10.3390/ph17050648"
"38750076","Identifying proteomic risk factors for cancer using prospective and exome analyses of 1463 circulating proteins and risk of 19 cancers in the UK Biobank","Papier K, Atkins JR, Tong TYN, Gaitskell K, Desai T, Ogamba CF, Parsaeian M, Reeves GK, Mills IG, Key TJ, Smith-Byrne K, Travis RC.","Nat Commun. 2024 May 15;15(1):4010. doi: 10.1038/s41467-024-48017-6.","Papier K","Nat Commun","2024","2024/05/15","PMC11096312","","10.1038/s41467-024-48017-6"
"38728502","THOC6 is a novel biomarker of glioma and a target of anti-glioma drugs: An analysis based on bioinformatics and molecular docking","Wei C, Gao Y, Li P.","Medicine (Baltimore). 2024 May 10;103(19):e37999. doi: 10.1097/MD.0000000000037999.","Wei C","Medicine (Baltimore)","2024","2024/05/10","PMC11081617","","10.1097/MD.0000000000037999"
"38718126","Phenome-wide identification of therapeutic genetic targets, leveraging knowledge graphs, graph neural networks, and UK Biobank data","Middleton L, Melas I, Vasavda C, Raies A, Rozemberczki B, Dhindsa RS, Dhindsa JS, Weido B, Wang Q, Harper AR, Edwards G, Petrovski S, Vitsios D.","Sci Adv. 2024 May 10;10(19):eadj1424. doi: 10.1126/sciadv.adj1424. Epub 2024 May 8.","Middleton L","Sci Adv","2024","2024/05/08","PMC11078195","","10.1126/sciadv.adj1424"
"38756376","Gastric cancer actionable genomic alterations across diverse populations worldwide and pharmacogenomics strategies based on precision oncology","Echeverría-Garcés G, Ramos-Medina MJ, Vargas R, Cabrera-Andrade A, Altamirano-Colina A, Freire MP, Montalvo-Guerrero J, Rivera-Orellana S, Echeverría-Espinoza P, Quiñones LA, López-Cortés A.","Front Pharmacol. 2024 May 2;15:1373007. doi: 10.3389/fphar.2024.1373007. eCollection 2024.","Echeverría-Garcés G","Front Pharmacol","2024","2024/05/17","PMC11096557","","10.3389/fphar.2024.1373007"
"38746367","regionalpcs: improved discovery of DNA methylation associations with complex traits","Eulalio T, Sun MW, Gevaert O, Greicius MD, Montine TJ, Nachun D, Montgomery SB.","bioRxiv [Preprint]. 2024 May 1:2024.05.01.590171. doi: 10.1101/2024.05.01.590171.","Eulalio T","bioRxiv","2024","2024/05/15","PMC11092597","","10.1101/2024.05.01.590171"
"38693125","The impact of exercise on gene regulation in association with complex trait genetics","Vetr NG, Gay NR; MoTrPAC Study Group; Montgomery SB.","Nat Commun. 2024 May 1;15(1):3346. doi: 10.1038/s41467-024-45966-w.","Vetr NG","Nat Commun","2024","2024/05/01","PMC11063075","","10.1038/s41467-024-45966-w"
"38632401","Refining the impact of genetic evidence on clinical success","Minikel EV, Painter JL, Dong CC, Nelson MR.","Nature. 2024 May;629(8012):624-629. doi: 10.1038/s41586-024-07316-0. Epub 2024 Apr 17.","Minikel EV","Nature","2024","2024/04/17","PMC11096124","","10.1038/s41586-024-07316-0"
"38487880","Identification of Circulating Plasma Proteins as a Mediator of Hypertension-Driven Cardiac Remodeling: A Mediation Mendelian Randomization Study","Hu Y, Lin L, Zhang L, Li Y, Cui X, Lu M, Zhang Z, Guan X, Zhang M, Hao J, Wang X, Huan J, Yang W, Li C, Li Y.","Hypertension. 2024 May;81(5):1132-1144. doi: 10.1161/HYPERTENSIONAHA.123.22504. Epub 2024 Mar 15.","Hu Y","Hypertension","2024","2024/03/15","PMC11025611","","10.1161/HYPERTENSIONAHA.123.22504"
"38746164","Loop Catalog: a comprehensive HiChIP database of human and mouse samples","Reyna J, Fetter K, Ignacio R, Marandi CCA, Rao N, Jiang Z, Figueroa DS, Bhattacharyya S, Ay F.","bioRxiv [Preprint]. 2024 Apr 29:2024.04.26.591349. doi: 10.1101/2024.04.26.591349.","Reyna J","bioRxiv","2024","2024/05/15","PMC11092438","","10.1101/2024.04.26.591349"
"38686360","The Efficacy & Molecular Mechanisms of a Terpenoid Compound Ganoderic Acid C1 on Corticosteroid-Resistant Neutrophilic Airway Inflammation: In vivo and in vitro Validation","Wang ZZ, Li H, Maskey AR, Srivastava K, Liu C, Yang N, Xie T, Fu Z, Li J, Liu X, Sampson HA, Li XM.","J Inflamm Res. 2024 Apr 25;17:2547-2561. doi: 10.2147/JIR.S433430. eCollection 2024.","Wang ZZ","J Inflamm Res","2024","2024/04/30","PMC11057679","","10.2147/JIR.S433430"
"38664839","Identifying latent genetic interactions in genome-wide association studies using multiple traits","Bass AJ, Bian S, Wingo AP, Wingo TS, Cutler DJ, Epstein MP.","Genome Med. 2024 Apr 25;16(1):62. doi: 10.1186/s13073-024-01329-0.","Bass AJ","Genome Med","2024","2024/04/25","PMC11044415","","10.1186/s13073-024-01329-0"
"38720770","The pharmacoepigenetic paradigm in cancer treatment","Ocaña-Paredes B, Rivera-Orellana S, Ramírez-Sánchez D, Montalvo-Guerrero J, Freire MP, Espinoza-Ferrao S, Altamirano-Colina A, Echeverría-Espinoza P, Ramos-Medina MJ, Echeverría-Garcés G, Granda-Moncayo D, Jácome-Alvarado A, Andrade MG, López-Cortés A.","Front Pharmacol. 2024 Apr 24;15:1381168. doi: 10.3389/fphar.2024.1381168. eCollection 2024.","Ocaña-Paredes B","Front Pharmacol","2024","2024/05/09","PMC11076712","","10.3389/fphar.2024.1381168"
