PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30285606","Uncovering new disease indications for G-protein coupled receptors and their endogenous ligands","Freudenberg JM, Dunham I, Sanseau P, Rajpal DK.","BMC Bioinformatics. 2018 Oct 1;19(1):345. doi: 10.1186/s12859-018-2392-y.","Freudenberg JM","BMC Bioinformatics","2018","2018/10/05","PMC6167889","","10.1186/s12859-018-2392-y"
"30251873","A Pharmacochaperone-Based High-Throughput Screening Assay for the Discovery of Chemical Probes of Orphan Receptors","Morfa CJ, Bassoni D, Szabo A, McAnally D, Sharir H, Hood BL, Vasile S, Wehrman T, Lamerdin J, Smith LH.","Assay Drug Dev Technol. 2018 Oct;16(7):384-396. doi: 10.1089/adt.2018.868. Epub 2018 Sep 22.","Morfa CJ","Assay Drug Dev Technol","2018","2018/09/26","PMC6207161","","10.1089/adt.2018.868"
"30319692","Network, Transcriptomic and Genomic Features Differentiate Genes Relevant for Drug Response","Piñero J, Gonzalez-Perez A, Guney E, Aguirre-Plans J, Sanz F, Oliva B, Furlong LI.","Front Genet. 2018 Sep 25;9:412. doi: 10.3389/fgene.2018.00412. eCollection 2018.","Piñero J","Front Genet","2018","2018/10/16","PMC6168038","","10.3389/fgene.2018.00412"
"30144309","Identification of Novel Target for Osteosarcoma by Network Analysis","Zhi LQ, Yang YX, Yao SX, Qing Z, Ma JB.","Med Sci Monit. 2018 Aug 25;24:5914-5924. doi: 10.12659/MSM.909973.","Zhi LQ","Med Sci Monit","2018","2018/08/26","PMC6120164","","10.12659/MSM.909973"
"29803319","Genetic-Driven Druggable Target Identification and Validation","Floris M, Olla S, Schlessinger D, Cucca F.","Trends Genet. 2018 Jul;34(7):558-570. doi: 10.1016/j.tig.2018.04.004. Epub 2018 May 23.","Floris M","Trends Genet","2018","2018/05/28","PMC6088790","NIHMS983817","10.1016/j.tig.2018.04.004"
"29669750","Current Challenges and Opportunities in Treating Glioblastoma","Shergalis A, Bankhead A 3rd, Luesakul U, Muangsin N, Neamati N.","Pharmacol Rev. 2018 Jul;70(3):412-445. doi: 10.1124/pr.117.014944.","Shergalis A","Pharmacol Rev","2018","2018/04/20","PMC5907910","","10.1124/pr.117.014944"
"30018740","Integrative landscape of dysregulated signaling pathways of clinically distinct pancreatic cancer subtypes","Sinkala M, Mulder N, Martin DP.","Oncotarget. 2018 Jun 26;9(49):29123-29139. doi: 10.18632/oncotarget.25632. eCollection 2018 Jun 26.","Sinkala M","Oncotarget","2018","2018/07/19","PMC6044387","","10.18632/oncotarget.25632"
"29472638","Unexplored therapeutic opportunities in the human genome","Oprea TI, Bologa CG, Brunak S, Campbell A, Gan GN, Gaulton A, Gomez SM, Guha R, Hersey A, Holmes J, Jadhav A, Jensen LJ, Johnson GL, Karlson A, Leach AR, Ma'ayan A, Malovannaya A, Mani S, Mathias SL, McManus MT, Meehan TF, von Mering C, Muthas D, Nguyen DT, Overington JP, Papadatos G, Qin J, Reich C, Roth BL, Schürer SC, Simeonov A, Sklar LA, Southall N, Tomita S, Tudose I, Ursu O, Vidovic D, Waller A, Westergaard D, Yang JJ, Zahoránszky-Köhalmi G.","Nat Rev Drug Discov. 2018 May;17(5):317-332. doi: 10.1038/nrd.2018.14. Epub 2018 Mar 23.","Oprea TI","Nat Rev Drug Discov","2018","2018/02/24","PMC6339563","NIHMS1001473","10.1038/nrd.2018.14"
"29348682","Glimmers in illuminating the druggable genome","Rodgers G, Austin C, Anderson J, Pawlyk A, Colvis C, Margolis R, Baker J.","Nat Rev Drug Discov. 2018 May;17(5):301-302. doi: 10.1038/nrd.2017.252. Epub 2018 Jan 19.","Rodgers G","Nat Rev Drug Discov","2018","2018/01/20","PMC6309548","NIHMS999752","10.1038/nrd.2017.252"
"29755970","How to Achieve Better Results Using PASS-Based Virtual Screening: Case Study for Kinase Inhibitors","Pogodin PV, Lagunin AA, Rudik AV, Filimonov DA, Druzhilovskiy DS, Nicklaus MC, Poroikov VV.","Front Chem. 2018 Apr 26;6:133. doi: 10.3389/fchem.2018.00133. eCollection 2018.","Pogodin PV","Front Chem","2018","2018/05/15","PMC5935003","","10.3389/fchem.2018.00133"
"29695735","Integrative annotation and knowledge discovery of kinase post-translational modifications and cancer-associated mutations through federated protein ontologies and resources","Huang LC, Ross KE, Baffi TR, Drabkin H, Kochut KJ, Ruan Z, D'Eustachio P, McSkimming D, Arighi C, Chen C, Natale DA, Smith C, Gaudet P, Newton AC, Wu C, Kannan N.","Sci Rep. 2018 Apr 25;8(1):6518. doi: 10.1038/s41598-018-24457-1.","Huang LC","Sci Rep","2018","2018/04/27","PMC5916945","","10.1038/s41598-018-24457-1"
"29643987","Proteomic analysis defines kinase taxonomies specific for subtypes of breast cancer","Collins KAL, Stuhlmiller TJ, Zawistowski JS, East MP, Pham TT, Hall CR, Goulet DR, Bevill SM, Angus SP, Velarde SH, Sciaky N, Oprea TI, Graves LM, Johnson GL, Gomez SM.","Oncotarget. 2018 Jan 29;9(21):15480-15497. doi: 10.18632/oncotarget.24337. eCollection 2018 Mar 20.","Collins KAL","Oncotarget","2018","2018/04/13","PMC5884642","","10.18632/oncotarget.24337"
"29615902","Drug Repositioning in Glioblastoma: A Pathway Perspective","Tan SK, Jermakowicz A, Mookhtiar AK, Nemeroff CB, Schürer SC, Ayad NG.","Front Pharmacol. 2018 Mar 16;9:218. doi: 10.3389/fphar.2018.00218. eCollection 2018.","Tan SK","Front Pharmacol","2018","2018/04/05","PMC5864870","","10.3389/fphar.2018.00218"
"29617745","TISSUES 2.0: an integrative web resource on mammalian tissue expression","Palasca O, Santos A, Stolte C, Gorodkin J, Jensen LJ.","Database (Oxford). 2018 Jan 1;2018:bay003. doi: 10.1093/database/bay003.","Palasca O","Database (Oxford)","2018","2018/04/05","PMC5808782","","10.1093/database/bay003"
"28964549","Evidence-Based Precision Oncology with the Cancer Targetome","Blucher AS, Choonoo G, Kulesz-Martin M, Wu G, McWeeney SK.","Trends Pharmacol Sci. 2017 Dec;38(12):1085-1099. doi: 10.1016/j.tips.2017.08.006. Epub 2017 Sep 27.","Blucher AS","Trends Pharmacol Sci","2017","2017/10/02","PMC5759325","NIHMS904811","10.1016/j.tips.2017.08.006"
"29122012","Drug target ontology to classify and integrate drug discovery data","Lin Y, Mehta S, Küçük-McGinty H, Turner JP, Vidovic D, Forlin M, Koleti A, Nguyen DT, Jensen LJ, Guha R, Mathias SL, Ursu O, Stathias V, Duan J, Nabizadeh N, Chung C, Mader C, Visser U, Yang JJ, Bologa CG, Oprea TI, Schürer SC.","J Biomed Semantics. 2017 Nov 9;8(1):50. doi: 10.1186/s13326-017-0161-x.","Lin Y","J Biomed Semantics","2017","2017/11/11","PMC5679337","","10.1186/s13326-017-0161-x"
"28941356","Computational Approaches to Identify Genetic Interactions for Cancer Therapeutics","Benstead-Hume G, Wooller SK, Pearl FMG.","J Integr Bioinform. 2017 Sep 23;14(3):20170027. doi: 10.1515/jib-2017-0027.","Benstead-Hume G","J Integr Bioinform","2017","2017/09/24","PMC6042820","","10.1515/jib-2017-0027"
"28487472","Bioinformatics in translational drug discovery","Wooller SK, Benstead-Hume G, Chen X, Ali Y, Pearl FMG.","Biosci Rep. 2017 Jul 7;37(4):BSR20160180. doi: 10.1042/BSR20160180. Print 2017 Aug 31.","Wooller SK","Biosci Rep","2017","2017/05/11","PMC6448364","","10.1042/BSR20160180"
"28398460","TIN-X: target importance and novelty explorer","Cannon DC, Yang JJ, Mathias SL, Ursu O, Mani S, Waller A, Schürer SC, Jensen LJ, Sklar LA, Bologa CG, Oprea TI.","Bioinformatics. 2017 Aug 15;33(16):2601-2603. doi: 10.1093/bioinformatics/btx200.","Cannon DC","Bioinformatics","2017","2017/04/12","PMC5870731","","10.1093/bioinformatics/btx200"
"28602100","Using ChEMBL web services for building applications and data processing workflows relevant to drug discovery","Nowotka MM, Gaulton A, Mendez D, Bento AP, Hersey A, Leach A.","Expert Opin Drug Discov. 2017 Aug;12(8):757-767. doi: 10.1080/17460441.2017.1339032. Epub 2017 Jun 12.","Nowotka MM","Expert Opin Drug Discov","2017","2017/06/13","PMC6321761","EMS80925","10.1080/17460441.2017.1339032"
"27903890","Pharos: Collating protein information to shed light on the druggable genome","Nguyen DT, Mathias S, Bologa C, Brunak S, Fernandez N, Gaulton A, Hersey A, Holmes J, Jensen LJ, Karlsson A, Liu G, Ma'ayan A, Mandava G, Mani S, Mehta S, Overington J, Patel J, Rouillard AD, Schürer S, Sheils T, Simeonov A, Sklar LA, Southall N, Ursu O, Vidovic D, Waller A, Yang J, Jadhav A, Oprea TI, Guha R.","Nucleic Acids Res. 2017 Jan 4;45(D1):D995-D1002. doi: 10.1093/nar/gkw1072. Epub 2016 Nov 29.","Nguyen DT","Nucleic Acids Res","2017","2016/12/02","PMC5210555","","10.1093/nar/gkw1072"
"27899562","The ChEMBL database in 2017","Gaulton A, Hersey A, Nowotka M, Bento AP, Chambers J, Mendez D, Mutowo P, Atkinson F, Bellis LJ, Cibrián-Uhalte E, Davies M, Dedman N, Karlsson A, Magariños MP, Overington JP, Papadatos G, Smit I, Leach AR.","Nucleic Acids Res. 2017 Jan 4;45(D1):D945-D954. doi: 10.1093/nar/gkw1074. Epub 2016 Nov 28.","Gaulton A","Nucleic Acids Res","2017","2016/12/01","PMC5210557","","10.1093/nar/gkw1074"
